codigo_dpa,nombre_provincia,nombre_canton,nombre_parroquia,centroide_lon,centroide_lat,area_km2,poblacion_total,poblacion_afro,pct_poblacion_afro,num_establecimientos,densidad_establecimientos_km2,establecimientos_por_10k_hab,num_infraestructura_petrolera,num_pozos,num_sitios_contaminados,tiene_petroleo,densidad_petroleo_km2
3005,SUCUMBIOS,PUTUMAYO,PUERTO BOLIVAR,-76.04865074201807,-0.0425041272295748,446.99,3090.0,66.0,2.14,3,0.0067,9.71,0,0,0,0,0.0
3020,SUCUMBIOS,PUTUMAYO,PUERTO RODRIGUEZ,-75.49133974870092,-0.0853115251886881,382.43,3090.0,66.0,2.14,3,0.0078,9.71,0,0,0,0,0.0
3705,SUCUMBIOS,PUTUMAYO,SANTA ELENA,-76.25602101932596,0.3239871128180994,545.92,1803.0,9.0,0.5,0,0.0,0.0,58,30,28,1,0.1062
4745,SUCUMBIOS,PUTUMAYO,SANSAHUARI,-76.30631237963398,0.0770959829223748,498.79,2669.0,53.0,1.99,0,0.0,0.0,1177,121,1056,1,2.3597
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,-76.51068567217341,-0.3953468551121681,541.84,6857.0,34.0,0.5,3,0.0055,4.38,461,183,278,1,0.8508
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,-76.06680361342627,-0.4090859897848064,609.3,746.0,0.0,0.0,1,0.0016,13.4,50,50,0,1,0.0821
3645,SUCUMBIOS,SHUSHUFINDI,SAN ROQUE,-76.40026741474362,-0.3168995476556529,672.31,4483.0,62.0,1.38,8,0.0119,17.85,35,35,0,1,0.0521
600,SUCUMBIOS,SHUSHUFINDI,SAN PEDRO DE LOS COFANES,-76.83913498597613,-0.1510155749272219,74.84,4483.0,62.0,1.38,8,0.1069,17.85,0,0,0,0,0.0
780,SUCUMBIOS,SHUSHUFINDI,SIETE DE JULIO,-76.76184629363182,-0.1756973644430396,120.43,4349.0,16.0,0.37,2,0.0166,4.6,0,0,0,0,0.0
1170,SUCUMBIOS,SUCUMBIOS,EL PLAYON DE SN. FRANCISCO,-77.67189291098464,0.5301414489452779,293.96,,,,2,0.0068,,0,0,0,0,0.0
2095,SUCUMBIOS,SUCUMBIOS,LA SOFIA,-77.68780245556319,0.3266696580435145,649.22,,,,0,0.0,,0,0,0,0,0.0
3220,SUCUMBIOS,SUCUMBIOS,ROSA FLORIDA,-77.51046872009503,0.3456466865489301,355.82,,,,0,0.0,,0,0,0,0,0.0
3690,SUCUMBIOS,SUCUMBIOS,SANTA BARBARA,-77.52419672301929,0.6047752538480464,89.03,,,,1,0.0112,,0,0,0,0,0.0
3750,SUCUMBIOS,CASCALES,SANTA ROSA DE SUCUMBIOS,-77.13825517676803,0.1701708605751368,58.65,603.0,26.0,4.31,1,0.0171,16.58,0,0,0,0,0.0
1095,SUCUMBIOS,CASCALES,SEVILLA,-77.14702797669563,0.0890126157200091,118.04,3106.0,21.0,0.68,1,0.0085,3.22,9,5,4,1,0.0762
9997,SUCUMBIOS,CASCALES,NUEVA TRONCAL,-77.16360584395134,-0.0161295686980583,372.19,4234.0,10.0,0.24,0,0.0,0.0,2,2,0,1,0.0054
760,SUCUMBIOS,CUYABENO,CUYABENO,-75.62778516553621,-0.3558119702918808,2267.54,,,,1,0.0004,,0,0,0,0,0.0
1555,SUCUMBIOS,CUYABENO,AGUAS NEGRAS,-76.18480113892032,-0.1238038515726888,488.74,1678.0,1.0,0.06,0,0.0,0.0,87,71,16,1,0.178
5710,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,-76.8765608113676,0.07598018096842,217.28,65791.0,2209.0,3.36,14,0.0644,2.13,449,55,394,1,2.0665
6300,SUCUMBIOS,GONZALO PIZARRO,LUMBAQUI,-77.4219452682909,0.0638696191624774,247.05,4178.0,18.0,0.43,1,0.004,2.39,4,0,4,1,0.0162
6500,SUCUMBIOS,PUTUMAYO,EL CARMEN DE PUTUMAYO,-75.85251777098192,0.0261419213723222,1076.21,,,,0,0.0,,6,4,2,1,0.0056
6140,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI CENTRAL,-76.62981025650252,-0.1616454324937346,487.43,,,,6,0.0123,,989,199,790,1,2.029
5525,SUCUMBIOS,SUCUMBIOS,LA BONITA,-77.5667221374195,0.5078585261880535,129.1,,,,1,0.0077,,0,0,0,0,0.0
6325,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,-77.29028390167993,0.2363373280111837,713.15,3801.0,25.0,0.66,1,0.0014,2.63,315,69,246,1,0.4417
6765,SUCUMBIOS,CUYABENO,TARAPOA,-76.255593139343,-0.1909025668502822,1108.59,6739.0,40.0,0.59,3,0.0027,4.45,360,310,50,1,0.3247
5315,CHIMBORAZO,GUANO,EL ROSARIO,-78.64686116337944,-1.624399805243504,23.4,,,,0,0.0,,0,0,0,0,0.0
420,CHIMBORAZO,RIOBAMBA,CACHA,-78.71049169388512,-1.7116119908691814,28.56,2362.0,0.0,0.0,6,0.2101,25.4,0,0,0,0,0.0
445,CHIMBORAZO,RIOBAMBA,CALPI,-78.75412800289881,-1.6205064504614048,51.86,6223.0,15.0,0.24,3,0.0578,4.82,0,0,0,0,0.0
705,CHIMBORAZO,RIOBAMBA,CUBIJIES,-78.60041759810068,-1.6577495793348709,12.93,3264.0,6.0,0.18,1,0.0773,3.06,0,0,0,0,0.0
1280,CHIMBORAZO,RIOBAMBA,FLORES,-78.65335387320222,-1.8337655074300503,44.52,2733.0,1.0,0.04,3,0.0674,10.98,0,0,0,0,0.0
2160,CHIMBORAZO,RIOBAMBA,LICAN,-78.71099417805569,-1.6445377914028716,21.02,11726.0,15.0,0.13,1,0.0476,0.85,0,0,0,0,0.0
2165,CHIMBORAZO,RIOBAMBA,LICTO,-78.61778830788776,-1.8004944682176147,60.05,6778.0,4.0,0.06,3,0.05,4.43,0,0,0,0,0.0
3035,CHIMBORAZO,RIOBAMBA,PUNGALA,-78.50058828962321,-1.8600671030087568,279.31,3925.0,5.0,0.13,3,0.0107,7.64,0,0,0,0,0.0
3040,CHIMBORAZO,RIOBAMBA,PUNIN,-78.67495026792564,-1.7658971737632494,51.66,4682.0,2.0,0.04,5,0.0968,10.68,0,0,0,0,0.0
3095,CHIMBORAZO,RIOBAMBA,QUIMIAG,-78.51921618721089,-1.6745200016576374,135.92,4479.0,0.0,0.0,2,0.0147,4.47,0,0,0,0,0.0
3515,CHIMBORAZO,RIOBAMBA,SAN JUAN,-78.83120432800129,-1.57139077723149,221.13,19510.0,78.0,0.4,6,0.0271,3.08,0,0,0,0,0.0
3560,CHIMBORAZO,RIOBAMBA,SAN LUIS,-78.64111886421117,-1.7119338182579251,29.86,19510.0,78.0,0.4,6,0.2009,3.08,0,0,0,0,0.0
6220,CHIMBORAZO,RIOBAMBA,VELASCO,-78.64983207018143,-1.651550163390817,11.84,,,,5,0.4223,,0,0,0,0,0.0
5630,CHIMBORAZO,RIOBAMBA,MALDONADO,-78.62650261362379,-1.6718226320941751,11.62,,,,4,0.3442,,0,0,0,0,0.0
6230,CHIMBORAZO,RIOBAMBA,VELOZ,-78.65334310702033,-1.6873773099588418,7.11,,,,5,0.7032,,0,0,0,0,0.0
6290,CHIMBORAZO,RIOBAMBA,YARUQUIES,-78.69017972956232,-1.6879658485831586,14.15,,,,0,0.0,,0,0,0,0,0.0
5590,CHIMBORAZO,RIOBAMBA,LIZARZABURU,-78.6769562867933,-1.6580471358060098,17.23,,,,14,0.8125,,0,0,0,0,0.0
6525,GUAYAS,DURAN,ELOY ALFARO /DURAN,-79.78775734953668,-2.2321588768503813,327.24,303910.0,7386.0,2.43,21,0.0642,0.69,0,0,0,0,0.0
7515,GUAYAS,DURAN,DIVINO NIÑO,-79.82962343104599,-2.160633190962406,12.07,,,,0,0.0,,0,0,0,0,0.0
7455,GUAYAS,DURAN,EL RECREO,-79.80431457936149,-2.171053057460313,2.56,,,,5,1.9531,,0,0,0,0,0.0
5685,CARCHI,MIRA,MIRA,-78.0506366567139,0.5560657078567535,100.65,,,,4,0.0397,,0,0,0,0,0.0
6040,SANTA ELENA,SANTA ELENA,SANTA ELENA,-80.7063622394795,-2.2215434436487587,532.98,,,,13,0.0244,,202,162,40,1,0.379
